nome_marca;descricao_situacao;descricao_natureza;nome_titular
GestaltCoworking;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;GESTALTGLTDA-ME
GestaltCoworking;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;GESTALTGLTDA-ME
GAIAREPLY;Registrodemarcaemvigor;DeProduto;REPLYS.P.A.
GAIAREPLY;Registrodemarcaemvigor;DeProduto;REPLYS.P.A.
GAIAREPLY;Registrodemarcaemvigor;DeProduto;REPLYS.P.A.
CHEVALPAMPA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;ACHEVALINC.
CHEVALPAMPA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;ACHEVALINC.
BBAUTZ;Registrodemarcaemvigor;DeProduto;BAUTZDESIGNLTDAME
BBAUTZ;Registrodemarcaemvigor;DeProduto;BAUTZDESIGNLTDAME
BBAUTZ;Registrodemarcaemvigor;DeProduto;BAUTZDESIGNLTDAME
DONATOMELANCIASDesde1990;Registrodemarcaemvigor;DeServiço;DONATOJGOSSLERECIALTDA
DONATOMELANCIASDesde1990;Registrodemarcaemvigor;DeServiço;DONATOJGOSSLERECIALTDA
DONATOMELANCIASDesde1990;Registrodemarcaemvigor;DeServiço;DONATOJGOSSLERECIALTDA
DONATOMELANCIASDesde1990;Registrodemarcaemvigor;DeServiço;DONATOJGOSSLERECIALTDA
DONATOMELANCIASDesde1990;Registrodemarcaemvigor;DeServiço;DONATOJGOSSLERECIALTDA
DONATOMELANCIASDesde1990;Registrodemarcaemvigor;DeServiço;DONATOJGOSSLERECIALTDA
Homebrewers;Aguardandopagamentodaconcessão(emprazoordinário);DeProduto;LUISHENRIQUEBALLONI
Homebrewers;Aguardandopagamentodaconcessão(emprazoordinário);DeProduto;LUISHENRIQUEBALLONI
Homebrewers;Aguardandopagamentodaconcessão(emprazoordinário);DeProduto;LUISHENRIQUEBALLONI
Homebrewers;Aguardandopagamentodaconcessão(emprazoordinário);DeProduto;LUISHENRIQUEBALLONI
Homebrewers;Aguardandopagamentodaconcessão(emprazoordinário);DeProduto;LUISHENRIQUEBALLONI
KILOMBOLANCHES;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;MARCOANTONIODACOSTA
KILOMBOLANCHES;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;MARCOANTONIODACOSTA
PRIMADONA;Registrodemarcaemvigor;DeProduto;CORPORACIÓNELROSADOS.A.
PRIMADONA;Registrodemarcaemvigor;DeProduto;CORPORACIÓNELROSADOS.A.
PRIMADONA;Registrodemarcaemvigor;DeProduto;CORPORACIÓNELROSADOS.A.
CBX;Registrodemarcaemvigor;DeProduto;CYBEXGMBH
CBX;Registrodemarcaemvigor;DeProduto;CYBEXGMBH
CBX;Registrodemarcaemvigor;DeProduto;CYBEXGMBH
CASADOCHEFCONFEITARIA;Registrodemarcaemvigor;DeProduto;CASA&VIDEORIODEJANEIROS.A.
CASADOCHEFCONFEITARIA;Registrodemarcaemvigor;DeProduto;CASA&VIDEORIODEJANEIROS.A.
CASADOCHEFCONFEITARIA;Registrodemarcaemvigor;DeProduto;CASA&VIDEORIODEJANEIROS.A.
CASADOCHEFCONFEITARIA;Registrodemarcaemvigor;DeProduto;CASA&VIDEORIODEJANEIROS.A.
CASADOCHEFCONFEITARIA;Registrodemarcaemvigor;DeProduto;CASA&VIDEORIODEJANEIROS.A.
FelipeNeto;Pedidodefinitivamentearquivado;Coletiva;LRPRODUÇÕESARTÍSTICASLTDA
WallyBadalado;Pedidodefinitivamentearquivado;Coletiva;CARVALHOENTRETENIMENTO
DR.GUILHERMEAGUIAR;Registrodemarcaemvigor;DeServiço;GUILHERMEBRASILEIRODEAGUIAR
DR.GUILHERMEAGUIAR;Registrodemarcaemvigor;DeServiço;GUILHERMEBRASILEIRODEAGUIAR
DR.GUILHERMEAGUIAR;Registrodemarcaemvigor;DeServiço;GUILHERMEBRASILEIRODEAGUIAR
GRUPOCIADOSILK;Registrodemarcaemvigor;DeServiço;LPCOMÉRCIODEPRODUTOSSERIGRÁFICOSLTDAME
GRUPOCIADOSILK;Registrodemarcaemvigor;DeServiço;LPCOMÉRCIODEPRODUTOSSERIGRÁFICOSLTDAME
GRUPOCIADOSILK;Registrodemarcaemvigor;DeServiço;LPCOMÉRCIODEPRODUTOSSERIGRÁFICOSLTDAME
GLOBALFARMA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;SOBRADINHOFARMADROGARIALTDA-ME
GLOBALFARMA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;SOBRADINHOFARMADROGARIALTDA-ME
GLOBALFARMA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;SOBRADINHOFARMADROGARIALTDA-ME
HIJACK;Pedidodefinitivamentearquivado;DeServiço;CARLOSALBERTOBARBIERISILVA
HIJACK;Pedidodefinitivamentearquivado;DeServiço;CARLOSALBERTOBARBIERISILVA
HIJACK;Pedidodefinitivamentearquivado;DeServiço;CARLOSALBERTOBARBIERISILVA
MAISMINEIRO;Aguardandofimdesobrestamento;DeProduto;INDÚSTRIADEALIMENTOSCHIMANGUINHOLTDA
MAISMINEIRO;Aguardandofimdesobrestamento;DeProduto;INDÚSTRIADEALIMENTOSCHIMANGUINHOLTDA
TAMBURIL;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;LUISROGÉRIOVEIGAGOUTHIER
TAMBURIL;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;LUISROGÉRIOVEIGAGOUTHIER
TAMBURIL;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;LUISROGÉRIOVEIGAGOUTHIER
TAMBURIL;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;LUISROGÉRIOVEIGAGOUTHIER
makeblock;Registrodemarcaemvigor;DeProduto;MAKEBLOCKCO.,LTD.
makeblock;Registrodemarcaemvigor;DeProduto;MAKEBLOCKCO.,LTD.
makeblock;Registrodemarcaemvigor;DeProduto;MAKEBLOCKCO.,LTD.
TOSING;Registrodemarcaemvigor;DeProduto;SHENZHENTEANATECHNOLOGYCO.,LTD.
TOSING;Registrodemarcaemvigor;DeProduto;SHENZHENTEANATECHNOLOGYCO.,LTD.
TOSING;Registrodemarcaemvigor;DeProduto;SHENZHENTEANATECHNOLOGYCO.,LTD.
WEIMIYUAN;Registrodemarcaemvigor;DeProduto;SHENZHENWEIMIYUANELECTRONICSCO.,LTD.
WEIMIYUAN;Registrodemarcaemvigor;DeProduto;SHENZHENWEIMIYUANELECTRONICSCO.,LTD.
WEIMIYUAN;Registrodemarcaemvigor;DeProduto;SHENZHENWEIMIYUANELECTRONICSCO.,LTD.
DICORTINTASEREVESTIMENTOS;Aguardandofimdesobrestamento;DeProduto;DIEGODESOUZARESENDE
DICORTINTASEREVESTIMENTOS;Aguardandofimdesobrestamento;DeProduto;DIEGODESOUZARESENDE
QUINTADASAMORAS;Registrodemarcaemvigor;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
QUINTADASAMORAS;Registrodemarcaemvigor;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
QUINTADASAMORAS;Registrodemarcaemvigor;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
Redit;Registrodemarcaemvigor;DeProduto;JOÃOVICTORGOMESCARDOSO
Redit;Registrodemarcaemvigor;DeProduto;JOÃOVICTORGOMESCARDOSO
Redit;Registrodemarcaemvigor;DeProduto;JOÃOVICTORGOMESCARDOSO
AUTOPOSTOFLORESTÃO;Aguardandopagamentodaconcessão(emprazoordinário);DeProduto;JWCOMBUSTIVEISEIRELI-ME
AUTOPOSTOFLORESTÃO;Aguardandopagamentodaconcessão(emprazoordinário);DeProduto;JWCOMBUSTIVEISEIRELI-ME
AUTOPOSTOFLORESTÃO;Aguardandopagamentodaconcessão(emprazoordinário);DeProduto;JWCOMBUSTIVEISEIRELI-ME
AUTOPOSTOFLORESTÃO;Aguardandopagamentodaconcessão(emprazoordinário);DeProduto;JWCOMBUSTIVEISEIRELI-ME
QueensBoutique;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;THAUANEAPARECIDADOSSANTOS
QueensBoutique;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;THAUANEAPARECIDADOSSANTOS
QueensBoutique;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;THAUANEAPARECIDADOSSANTOS
QueensBoutique;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;THAUANEAPARECIDADOSSANTOS
HUNGRY;Pedidodefinitivamentearquivado;DeProduto;BRUNALEALSILVA
HUNGRY;Pedidodefinitivamentearquivado;DeProduto;BRUNALEALSILVA
HUNGRY;Pedidodefinitivamentearquivado;DeProduto;BRUNALEALSILVA
SMARTSNACK;Registrodemarcaemvigor;DeProduto;LINKSNACKS,INC
SMARTSNACK;Registrodemarcaemvigor;DeProduto;LINKSNACKS,INC
SMARTSNACK;Registrodemarcaemvigor;DeProduto;LINKSNACKS,INC
MerendaLegal;Pedidodefinitivamentearquivado;DeServiço;EMELINERAMOSASTINEMAIA-ME
MerendaLegal;Pedidodefinitivamentearquivado;DeServiço;EMELINERAMOSASTINEMAIA-ME
MerendaLegal;Pedidodefinitivamentearquivado;DeServiço;EMELINERAMOSASTINEMAIA-ME
MerendaLegal;Pedidodefinitivamentearquivado;DeServiço;EMELINERAMOSASTINEMAIA-ME
MerendaLegal;Pedidodefinitivamentearquivado;DeServiço;EMELINERAMOSASTINEMAIA-ME
BRUNASTYLOSA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;DELICADACONFECÇÕESECOMÉRCIOLTDAEPP
BRUNASTYLOSA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;DELICADACONFECÇÕESECOMÉRCIOLTDAEPP
ECOPROMOS;Registrodemarcaemvigor;DeServiço;ECOPROMOIMPORTAÇÃOECOMERCIODEMAQUINASEIRELI
ECOPROMOS;Registrodemarcaemvigor;DeServiço;ECOPROMOIMPORTAÇÃOECOMERCIODEMAQUINASEIRELI
ECOPROMOS;Registrodemarcaemvigor;DeServiço;ECOPROMOIMPORTAÇÃOECOMERCIODEMAQUINASEIRELI
INDÚSTRIADOFUTURO;Registrodemarcaemvigor;DeServiço;SERVIÇONACIONALDEAPRENDIZAGEMINDUSTRIAL-SENAI
INDÚSTRIADOFUTURO;Registrodemarcaemvigor;DeServiço;SERVIÇONACIONALDEAPRENDIZAGEMINDUSTRIAL-SENAI
INDÚSTRIADOFUTURO;Registrodemarcaemvigor;DeServiço;SERVIÇONACIONALDEAPRENDIZAGEMINDUSTRIAL-SENAI
MAISAGRO;Pedidodefinitivamentearquivado;DeServiço;NEWCOPROGRAMADORAEPRODUTORADECOMUNICAÇÃOLTDA
MAISAGRO;Pedidodefinitivamentearquivado;DeServiço;NEWCOPROGRAMADORAEPRODUTORADECOMUNICAÇÃOLTDA
MAISAGRO;Pedidodefinitivamentearquivado;DeServiço;NEWCOPROGRAMADORAEPRODUTORADECOMUNICAÇÃOLTDA
LiberdadeEnergética;Pedidodefinitivamentearquivado;DeServiço;VIVABEMCONSTRUÇÕESESERVIÇOSLTDA-ME
LiberdadeEnergética;Pedidodefinitivamentearquivado;DeServiço;VIVABEMCONSTRUÇÕESESERVIÇOSLTDA-ME
LiberdadeEnergética;Pedidodefinitivamentearquivado;DeServiço;VIVABEMCONSTRUÇÕESESERVIÇOSLTDA-ME
GENESA;Registrodemarcaemvigor;DeProduto;NEOVIANUTRIÇÃOESAÚDEANIMALLTDA
GENESA;Registrodemarcaemvigor;DeProduto;NEOVIANUTRIÇÃOESAÚDEANIMALLTDA
GENESA;Registrodemarcaemvigor;DeProduto;NEOVIANUTRIÇÃOESAÚDEANIMALLTDA
GENESA;Registrodemarcaemvigor;DeProduto;NEOVIANUTRIÇÃOESAÚDEANIMALLTDA
GENESA;Registrodemarcaemvigor;DeProduto;NEOVIANUTRIÇÃOESAÚDEANIMALLTDA
GENESA;Registrodemarcaemvigor;DeProduto;NEOVIANUTRIÇÃOESAÚDEANIMALLTDA
GENESA;Registrodemarcaemvigor;DeProduto;NEOVIANUTRIÇÃOESAÚDEANIMALLTDA
GENESA;Registrodemarcaemvigor;DeProduto;NEOVIANUTRIÇÃOESAÚDEANIMALLTDA
GENESA;Registrodemarcaemvigor;DeProduto;NEOVIANUTRIÇÃOESAÚDEANIMALLTDA
ESPN;Registrodemarcaemvigor;DeServiço;ESPN,INC.
ESPN;Registrodemarcaemvigor;DeServiço;ESPN,INC.
ESPN;Registrodemarcaemvigor;DeServiço;ESPN,INC.
BlueShipping;Pedidodefinitivamentearquivado;DeServiço;BLUESHIPPINGDOBRASILLTDA-EPP
BlueShipping;Pedidodefinitivamentearquivado;DeServiço;BLUESHIPPINGDOBRASILLTDA-EPP
BlueShipping;Pedidodefinitivamentearquivado;DeServiço;BLUESHIPPINGDOBRASILLTDA-EPP
AUTOSOCORROCONFIANÇA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;AUTOSOCORROCONFIANÇALTDAME
AUTOSOCORROCONFIANÇA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;AUTOSOCORROCONFIANÇALTDAME
OPIUM;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;VANSAHOTELARIALTDA.
OPIUM;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;VANSAHOTELARIALTDA.
LITTLEGEORGE;Registrodemarcaemvigor;DeServiço;KETCHUMESTRATEGIAASSESSORIADECOMUNICACAOLTDA
LITTLEGEORGE;Registrodemarcaemvigor;DeServiço;KETCHUMESTRATEGIAASSESSORIADECOMUNICACAOLTDA
LITTLEGEORGE;Registrodemarcaemvigor;DeServiço;KETCHUMESTRATEGIAASSESSORIADECOMUNICACAOLTDA
MÃOPEGAPISTAS;Registrodemarcaemvigor;DeProduto;GLOBOCOMUNICAÇÃOEPARTICIPAÇÕESS.A.
MÃOPEGAPISTAS;Registrodemarcaemvigor;DeProduto;GLOBOCOMUNICAÇÃOEPARTICIPAÇÕESS.A.
MÃOPEGAPISTAS;Registrodemarcaemvigor;DeProduto;GLOBOCOMUNICAÇÃOEPARTICIPAÇÕESS.A.
MÃOPEGAPISTAS;Registrodemarcaemvigor;DeProduto;GLOBOCOMUNICAÇÃOEPARTICIPAÇÕESS.A.
RENNERERENNAN;Pedidodefinitivamentearquivado;DeServiço;RODINEIDAFONSECASILVA
RENNERERENNAN;Pedidodefinitivamentearquivado;DeServiço;RODINEIDAFONSECASILVA
RENNERERENNAN;Pedidodefinitivamentearquivado;DeServiço;RODINEIDAFONSECASILVA
improvision;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;JADEFIDELISSABINODIAS
improvision;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;JADEFIDELISSABINODIAS
improvision;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;JADEFIDELISSABINODIAS
STOPFIREBALL;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;ENERGIAPOSITIVAASSESSORIAEMPRESARIALEDESENVOLVIMENTODENEGOCIOSLTDA-EPP
STOPFIREBALL;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;ENERGIAPOSITIVAASSESSORIAEMPRESARIALEDESENVOLVIMENTODENEGOCIOSLTDA-EPP
BarbeariaCNUTVikingsClub;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;BIANCAPAULINOMENEZESTEIXEIRABORGES
BarbeariaCNUTVikingsClub;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;BIANCAPAULINOMENEZESTEIXEIRABORGES
BarbeariaCNUTVikingsClub;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;BIANCAPAULINOMENEZESTEIXEIRABORGES
PhytoBlack;Pedidodefinitivamentearquivado;DeServiço;ROCHAESTEINLTDA-ME
PhytoBlack;Pedidodefinitivamentearquivado;DeServiço;ROCHAESTEINLTDA-ME
PhytoBlack;Pedidodefinitivamentearquivado;DeServiço;ROCHAESTEINLTDA-ME
POLIPLASTIC;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;MARCIOJOSEDASILVA-EMBALAGENS-ME
POLIPLASTIC;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;MARCIOJOSEDASILVA-EMBALAGENS-ME
POLIPLASTIC;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;MARCIOJOSEDASILVA-EMBALAGENS-ME
POLIPLASTIC;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;MARCIOJOSEDASILVA-EMBALAGENS-ME
PizzasinBag;Pedidodefinitivamentearquivado;DeProduto;MANUELDACOSTAMADEIRA
PizzasinBag;Pedidodefinitivamentearquivado;DeProduto;MANUELDACOSTAMADEIRA
PizzasinBag;Pedidodefinitivamentearquivado;DeProduto;MANUELDACOSTAMADEIRA
FESTADOPAIVA;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;RPFORNECIMENTODEALIMENTOSEEVENTOSLTDA
FESTADOPAIVA;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;RPFORNECIMENTODEALIMENTOSEEVENTOSLTDA
FESTADOPAIVA;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;RPFORNECIMENTODEALIMENTOSEEVENTOSLTDA
FESTADOPAIVA;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;RPFORNECIMENTODEALIMENTOSEEVENTOSLTDA
DOMINUSDROGARIASEFARMÁCIAS;Aguardandoapresentaçãoeexamederecursocontraarquivamentodeofíciodepedidoderegistro;DeProduto;CARLOSROBERTOWENDLAND
DOMINUSDROGARIASEFARMÁCIAS;Aguardandoapresentaçãoeexamederecursocontraarquivamentodeofíciodepedidoderegistro;DeProduto;CARLOSROBERTOWENDLAND
DOMINUSDROGARIASEFARMÁCIAS;Aguardandoapresentaçãoeexamederecursocontraarquivamentodeofíciodepedidoderegistro;DeProduto;CARLOSROBERTOWENDLAND
DOMINUSDROGARIASEFARMÁCIAS;Aguardandoapresentaçãoeexamederecursocontraarquivamentodeofíciodepedidoderegistro;DeProduto;CARLOSROBERTOWENDLAND
ECOPROMO;Registrodemarcaemvigor;DeProduto;ECOPROMOIMPORTAÇÃOECOMERCIODEMAQUINASEIRELI
ECOPROMO;Registrodemarcaemvigor;DeProduto;ECOPROMOIMPORTAÇÃOECOMERCIODEMAQUINASEIRELI
ECOPROMO;Registrodemarcaemvigor;DeProduto;ECOPROMOIMPORTAÇÃOECOMERCIODEMAQUINASEIRELI
ROSEOVOS;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;ATILIOTRAVAGIM
ROSEOVOS;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;ATILIOTRAVAGIM
ALMALATINA;Pedidodefinitivamentearquivado;DeServiço;ADAIRBIAVATI
ALMALATINA;Pedidodefinitivamentearquivado;DeServiço;ADAIRBIAVATI
ALMALATINA;Pedidodefinitivamentearquivado;DeServiço;ADAIRBIAVATI
BANKAIJapaneseFood;Registrodemarcaemvigor;DeServiço;SUZANANUNESCARVALHORIOS
BANKAIJapaneseFood;Registrodemarcaemvigor;DeServiço;SUZANANUNESCARVALHORIOS
BANKAIJapaneseFood;Registrodemarcaemvigor;DeServiço;SUZANANUNESCARVALHORIOS
SimõesFilhoCard;Pedidodefinitivamentearquivado;DeServiço;FABIANODOSSANTOSSIMÃO
SimõesFilhoCard;Pedidodefinitivamentearquivado;DeServiço;FABIANODOSSANTOSSIMÃO
SimõesFilhoCard;Pedidodefinitivamentearquivado;DeServiço;FABIANODOSSANTOSSIMÃO
e-POWER;Registrodemarcaemvigor;DeProduto;NISSANJIDOSHAKABUSHIKIKAISHA(ALSOTRADINGASNISSANMOTORCO.,LTD.)
e-POWER;Registrodemarcaemvigor;DeProduto;NISSANJIDOSHAKABUSHIKIKAISHA(ALSOTRADINGASNISSANMOTORCO.,LTD.)
e-POWER;Registrodemarcaemvigor;DeProduto;NISSANJIDOSHAKABUSHIKIKAISHA(ALSOTRADINGASNISSANMOTORCO.,LTD.)
e-POWER;Registrodemarcaemvigor;DeProduto;NISSANJIDOSHAKABUSHIKIKAISHA(ALSOTRADINGASNISSANMOTORCO.,LTD.)
SOFTFILM;Registrodemarcaemvigor;DeProduto;SOFTFILMCOMERCIOEINDUSTRIADEPLASTICO
SOFTFILM;Registrodemarcaemvigor;DeProduto;SOFTFILMCOMERCIOEINDUSTRIADEPLASTICO
SOFTFILM;Registrodemarcaemvigor;DeProduto;SOFTFILMCOMERCIOEINDUSTRIADEPLASTICO
BEERRIDECERVEJARIAAMBEV;Registrodemarcaemvigor;DeServiço;AMBEVS.A.
BEERRIDECERVEJARIAAMBEV;Registrodemarcaemvigor;DeServiço;AMBEVS.A.
BEERRIDECERVEJARIAAMBEV;Registrodemarcaemvigor;DeServiço;AMBEVS.A.
PASCHOALTHOMEU;Registrodemarcaemvigor;DeServiço;REDDIREITOSAUTORAISESERVICOSLTDA
PASCHOALTHOMEU;Registrodemarcaemvigor;DeServiço;REDDIREITOSAUTORAISESERVICOSLTDA
PASCHOALTHOMEU;Registrodemarcaemvigor;DeServiço;REDDIREITOSAUTORAISESERVICOSLTDA
PASCHOALTHOMEU;Registrodemarcaemvigor;DeServiço;REDDIREITOSAUTORAISESERVICOSLTDA
MALANDRA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;ENGENHOSANTOMARIOLTDAME
MALANDRA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;ENGENHOSANTOMARIOLTDAME
MALANDRA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;ENGENHOSANTOMARIOLTDAME
SENIORMALL;Registrodemarcaemvigor;DeServiço;CUIDARSENIORSERVICOSPESSOAISLTDA-ME
SENIORMALL;Registrodemarcaemvigor;DeServiço;CUIDARSENIORSERVICOSPESSOAISLTDA-ME
SENIORMALL;Registrodemarcaemvigor;DeServiço;CUIDARSENIORSERVICOSPESSOAISLTDA-ME
HOSTELCENTRALHC;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;MAYCONKENNEDYDASILVA
HOSTELCENTRALHC;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;MAYCONKENNEDYDASILVA
DeAlmaLavada;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;LUANAMOREIRAPINTO
DeAlmaLavada;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;LUANAMOREIRAPINTO
Fuzzu;Pedidodefinitivamentearquivado;DeProduto;LÚCIAVIEIRAAMORIM
Fuzzu;Pedidodefinitivamentearquivado;DeProduto;LÚCIAVIEIRAAMORIM
Fuzzu;Pedidodefinitivamentearquivado;DeProduto;LÚCIAVIEIRAAMORIM
ERConsultoria;Pedidodefinitivamentearquivado;DeServiço;EMERICK&ROCHACONSULTORIALTDA-ME
ERConsultoria;Pedidodefinitivamentearquivado;DeServiço;EMERICK&ROCHACONSULTORIALTDA-ME
ERConsultoria;Pedidodefinitivamentearquivado;DeServiço;EMERICK&ROCHACONSULTORIALTDA-ME
NúmeroContabilidade;Pedidodefinitivamentearquivado;DeServiço;NÚMEROCONTABILIDADES/SLTDAEPP
NúmeroContabilidade;Pedidodefinitivamentearquivado;DeServiço;NÚMEROCONTABILIDADES/SLTDAEPP
EMPÓRIODASTINTAS;Registrodemarcaemvigor;DeServiço;DIEGODESOUZARESENDE
EMPÓRIODASTINTAS;Registrodemarcaemvigor;DeServiço;DIEGODESOUZARESENDE
EMPÓRIODASTINTAS;Registrodemarcaemvigor;DeServiço;DIEGODESOUZARESENDE
WINNIZSPORTSMANAGEMENT;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;WINNIZSPORTSMANAGEMENTS/SLTDAME
WINNIZSPORTSMANAGEMENT;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;WINNIZSPORTSMANAGEMENTS/SLTDAME
WINNIZSPORTSMANAGEMENT;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;WINNIZSPORTSMANAGEMENTS/SLTDAME
WINNIZSPORTSMANAGEMENT;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;WINNIZSPORTSMANAGEMENTS/SLTDAME
AZULEJO;Registrodemarcaemvigor;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
AZULEJO;Registrodemarcaemvigor;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
AZULEJO;Registrodemarcaemvigor;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
QUINTADAESPIGA;Registrodemarcaemvigor;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
QUINTADAESPIGA;Registrodemarcaemvigor;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
QUINTADAESPIGA;Registrodemarcaemvigor;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
COLOSSAL;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
COLOSSAL;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
COLOSSAL;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
COLOSSAL;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
COLOSSAL;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
CONFIDENCIAL;Pedidodefinitivamentearquivado;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
CONFIDENCIAL;Pedidodefinitivamentearquivado;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
CONFIDENCIAL;Pedidodefinitivamentearquivado;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
CONFIDENCIAL;Pedidodefinitivamentearquivado;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
CONFIDENCIAL;Pedidodefinitivamentearquivado;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
CONFIDENCIAL;Pedidodefinitivamentearquivado;DeProduto;CASASANTOSLIMA-COMPANHIADASVINHAS,S.A.
TTONES;Registrodemarcaemvigor;DeServiço;ALFREDOLAMBERTTERRA
TTONES;Registrodemarcaemvigor;DeServiço;ALFREDOLAMBERTTERRA
TTONES;Registrodemarcaemvigor;DeServiço;ALFREDOLAMBERTTERRA
ALBARAN;Registrodemarcaemvigor;DeProduto;LUFEPARTICIPAÇÕESLTDA
ALBARAN;Registrodemarcaemvigor;DeProduto;LUFEPARTICIPAÇÕESLTDA
ALBARAN;Registrodemarcaemvigor;DeProduto;LUFEPARTICIPAÇÕESLTDA
ALBARAN;Registrodemarcaemvigor;DeProduto;LUFEPARTICIPAÇÕESLTDA
